gene_callers_id	deeploc
14407925	Cytoplasmic
16046330	Cytoplasmic
12835070	Cytoplasmic
15980798	Outer Membrane
15390974	Cytoplasmic
11753734	Cytoplasmic
11589898	Outer Membrane
15685898	Cytoplasmic
1136911	Cytoplasmic
13228305	Outer Membrane
3856658	Cytoplasmic
11131185	Cytoplasmic
4741426	Cytoplasmic
15128884	Cytoplasmic
2939190	Cytoplasmic
16243003	Cytoplasmic Membrane
11393341	Cytoplasmic
7461194	Cytoplasmic
12736847	Outer Membrane
13261143	Outer Membrane
13293914	Periplasmic
13523303	Cytoplasmic
11393385	Cytoplasmic Membrane
8804714	Cytoplasmic
3496301	Cytoplasmic
12802419	Cytoplasmic
5953907	Outer Membrane
1825141	Periplasmic
7362939	Cytoplasmic Membrane
14702973	Outer Membrane
14702974	Outer Membrane
219530	Cytoplasmic
5200272	Cytoplasmic
3889556	Cytoplasmic
14342563	Cytoplasmic Membrane
10803620	Outer Membrane
5069223	Periplasmic
7330228	Cytoplasmic
2644416	Periplasmic
5003728	Cytoplasmic
5757393	Cytoplasmic
14834134	Cytoplasmic Membrane
12999128	Cytoplasmic
15096281	Cytoplasmic
14899678	Cytoplasmic
7461343	Cytoplasmic
10344930	Cytoplasmic Membrane
1628646	Cytoplasmic
12278251	Outer Membrane
12999154	Cytoplasmic
15784439	Cytoplasmic
12868090	Cytoplasmic Membrane
776701	Outer Membrane
10443273	Cytoplasmic Membrane
6576652	Cytoplasmic
8935950	Periplasmic
88590	Cytoplasmic
1923602	Periplasmic
14965276	Outer Membrane
16439864	Outer Membrane
13687356	Cytoplasmic
8247871	Cytoplasmic
11983424	Cytoplasmic Membrane
612931	Cytoplasmic
1366595	Cytoplasmic
10443339	Cytoplasmic Membrane
9132654	Periplasmic
10934894	Outer Membrane
9165427	Periplasmic
12147318	Cytoplasmic
10934902	Cytoplasmic
10934905	Cytoplasmic
10934906	Outer Membrane
10934909	Outer Membrane
10934913	Cytoplasmic
514697	Cytoplasmic Membrane
12147352	Outer Membrane
16341659	Cytoplasmic
16341660	Cytoplasmic
7133855	Outer Membrane
4971169	Cytoplasmic
16341665	Extracellular
5626531	Cytoplasmic
1923749	Cytoplasmic
15915696	Cytoplasmic
3889845	Cytoplasmic
3889846	Cytoplasmic
13982391	Cytoplasmic
8739511	Cytoplasmic
3889854	Cytoplasmic Membrane
3889855	Cytoplasmic Membrane
4053698	Outer Membrane
12114627	Cytoplasmic
6249158	Cytoplasmic
13490889	Cytoplasmic
4053705	Outer Membrane
6249167	Cytoplasmic
16538320	Cytoplasmic
6249173	Cytoplasmic
3103458	Cytoplasmic Membrane
13818596	Cytoplasmic
16636651	Cytoplasmic
9394928	Outer Membrane
1858289	Periplasmic
1137410	Extracellular
3824387	Cytoplasmic Membrane
11459337	Outer Membrane
16866062	Outer Membrane
875281	Cytoplasmic
11524889	Outer Membrane
2874146	Cytoplasmic
5167915	Outer Membrane
9624371	Outer Membrane
3038004	Cytoplasmic
4741939	Outer Membrane
1104695	Cytoplasmic
16046911	Outer Membrane
10181440	Outer Membrane
4381506	Periplasmic
6970179	Extracellular
4905796	Cytoplasmic
4053830	Cytoplasmic Membrane
9198406	Cytoplasmic
7494474	Outer Membrane
5757808	Cytoplasmic
3365746	Cytoplasmic
10214263	Periplasmic
16276343	Cytoplasmic
13228921	Periplasmic
3791738	Periplasmic
16210812	Outer Membrane
9231242	Cytoplasmic
11557770	Cytoplasmic
7560090	Outer Membrane
5561250	Cytoplasmic
10935203	Outer Membrane
4676560	Cytoplasmic
5069776	Outer Membrane
1203155	Outer Membrane
5397465	Cytoplasmic
15424475	Cytoplasmic
7953378	Periplasmic
23524	Cytoplasmic
15326184	Periplasmic
10017770	Outer Membrane
2546676	Outer Membrane
2546680	Outer Membrane
89088	Cytoplasmic
15031296	Extracellular
8707072	Outer Membrane
11000835	Outer Membrane
7789574	Periplasmic
12246025	Cytoplasmic
7068683	Outer Membrane
12901401	Cytoplasmic
9886751	Extracellular
16145444	Periplasmic
4381733	Outer Membrane
8379438	Cytoplasmic
89140	Periplasmic
449590	Extracellular
14605374	Periplasmic
7887935	Outer Membrane
5692487	Cytoplasmic
1137737	Periplasmic
3169359	Cytoplasmic
11951184	Cytoplasmic Membrane
3824721	Outer Membrane
8870994	Cytoplasmic
6478937	Cytoplasmic
5889115	Outer Membrane
7429215	Cytoplasmic
11459679	Cytoplasmic Membrane
10378341	Cytoplasmic
6118505	Cytoplasmic Membrane
1596533	Cytoplasmic
11361400	Outer Membrane
9231481	Outer Membrane
3431547	Cytoplasmic
3759231	Outer Membrane
2284673	Outer Membrane
10782989	Cytoplasmic
1739027	Periplasmic
13961494	Outer Membrane
4688155	Cytoplasmic
16353570	Outer Membrane
4426020	Cytoplasmic Membrane
6916390	Cytoplasmic Membrane
8685868	Outer Membrane
9931055	Cytoplasmic
4360506	Cytoplasmic
4655418	Cytoplasmic
15993157	Periplasmic
6523217	Cytoplasmic
13502803	Cytoplasmic
10193239	Periplasmic
4327768	Extracellular
4360546	Periplasmic
11667811	Outer Membrane
1673579	Cytoplasmic
12847485	Extracellular
11045248	Cytoplasmic
15763843	Outer Membrane
13568387	Outer Membrane
395654	Outer Membrane
11110792	Cytoplasmic
14125448	Cytoplasmic
7309708	Cytoplasmic
13011348	Outer Membrane
7408022	Cytoplasmic
14748060	Cytoplasmic
13568412	Cytoplasmic
6162858	Outer Membrane
2394541	Outer Membrane
9996721	Periplasmic
4753844	Outer Membrane
10291642	Cytoplasmic Membrane
4229567	Outer Membrane
2296256	Outer Membrane
3901889	Cytoplasmic
9996743	Outer Membrane
8620487	Cytoplasmic
10619340	Cytoplasmic
14649805	Outer Membrane
7768529	Outer Membrane
7768530	Outer Membrane
7735777	Cytoplasmic
723427	Cytoplasmic
12454372	Cytoplasmic
12749285	Cytoplasmic
10095084	Cytoplasmic
12782063	Outer Membrane
10521075	Cytoplasmic
7047671	Cytoplasmic
8849912	Outer Membrane
13470203	Outer Membrane
1837571	Cytoplasmic
7965190	Outer Membrane
11438605	Extracellular
5966362	Periplasmic
6523427	Periplasmic
4262443	Outer Membrane
363058	Cytoplasmic
5671476	Outer Membrane
35385	Outer Membrane
14125632	Periplasmic
4557376	Outer Membrane
2165316	Cytoplasmic
6916681	Cytoplasmic
14682705	Outer Membrane
8489553	Periplasmic
16026209	Outer Membrane
12290666	Outer Membrane
4393579	Cytoplasmic
4590193	Outer Membrane
3836541	Outer Membrane
10226320	Outer Membrane
12520083	Cytoplasmic
232090	Periplasmic
5638813	Extracellular
559775	Cytoplasmic
10586794	Cytoplasmic
10586796	Cytoplasmic
5671598	Cytoplasmic
7375535	Cytoplasmic
5245619	Cytoplasmic
12094135	Cytoplasmic Membrane
5999289	Cytoplasmic
7801530	Outer Membrane
12454586	Cytoplasmic
5966522	Outer Membrane
9439940	Cytoplasmic
5475012	Periplasmic
6523592	Periplasmic
6326990	Outer Membrane
166613	Outer Membrane
461526	Periplasmic
35544	Periplasmic
133849	Outer Membrane
1641187	Periplasmic
10619622	Cytoplasmic Membrane
8313988	Cytoplasmic Membrane
13884560	Outer Membrane
13261987	Outer Membrane
1498290	Cytoplasmic Membrane
7265461	Cytoplasmic
4873398	Cytoplasmic
11852983	Cytoplasmic
8084665	Cytoplasmic Membrane
7265465	Outer Membrane
12770489	Outer Membrane
8084669	Cytoplasmic
8084671	Cytoplasmic
8084672	Cytoplasmic
2677956	Periplasmic
13622469	Outer Membrane
13786311	Outer Membrane
14441676	Cytoplasmic
9493715	Extracellular
8969431	Cytoplasmic
1924313	Cytoplasmic
10935515	Periplasmic
11885789	Cytoplasmic
5659874	Outer Membrane
13065444	Cytoplasmic
7494885	Outer Membrane
13753576	Cytoplasmic
13262058	Outer Membrane
8805632	Outer Membrane
5954829	Outer Membrane
12344592	Cytoplasmic
3267859	Outer Membrane
16506132	Cytoplasmic Membrane
13983002	Cytoplasmic
9592091	Periplasmic
154908	Extracellular
5561630	Outer Membrane
10411295	Cytoplasmic Membrane
12705061	Outer Membrane
5496106	Cytoplasmic
6217002	Cytoplasmic
1498413	Outer Membrane
8674609	Outer Membrane
2972983	Outer Membrane
8150327	Cytoplasmic
14966075	Cytoplasmic
7167295	Cytoplasmic
15392065	Cytoplasmic
2973006	Outer Membrane
1629526	Outer Membrane
13753686	Outer Membrane
6741335	Cytoplasmic
9362777	Extracellular
11361623	Cytoplasmic
6839648	Cytoplasmic
3956067	Outer Membrane
3759459	Cytoplasmic
11820391	Cytoplasmic
5168487	Cytoplasmic
15916407	Outer Membrane
10837375	Cytoplasmic
4775296	Outer Membrane
2121098	Outer Membrane
3825039	Cytoplasmic
5791119	Cytoplasmic
3562919	Cytoplasmic
15195563	Cytoplasmic
10149294	Periplasmic
253360	Extracellular
1826225	Cytoplasmic
16702904	Outer Membrane
1924540	Cytoplasmic Membrane
16473536	Extracellular
1498562	Cytoplasmic
15130050	Cytoplasmic
3202501	Outer Membrane
1596871	Outer Membrane
4414919	Cytoplasmic
3694034	Outer Membrane
12705236	Outer Membrane
10411479	Extracellular
4873689	Cytoplasmic
8543711	Outer Membrane
4742628	Outer Membrane
15949285	Cytoplasmic
16866800	Periplasmic
9330163	Periplasmic
8674807	Cytoplasmic
1629687	Outer Membrane
14310905	Outer Membrane
3759611	Cytoplasmic
8281619	Cytoplasmic
6250009	Cytoplasmic
6250012	Cytoplasmic
2907681	Outer Membrane
1826341	Cytoplasmic Membrane
89640	Cytoplasmic
8674861	Cytoplasmic Membrane
7495217	Outer Membrane
253493	Cytoplasmic
10477111	Extracellular
4480568	Outer Membrane
6250047	Outer Membrane
4316749	Outer Membrane
1171027	Outer Membrane
16571988	Outer Membrane
7069271	Outer Membrane
2088537	Cytoplasmic Membrane
16539226	Cytoplasmic
12148315	Periplasmic
10411610	Cytoplasmic Membrane
16506460	Cytoplasmic
4382299	Cytoplasmic
12082793	Cytoplasmic
7560809	Cytoplasmic
3497579	Outer Membrane
8281709	Cytoplasmic
3432053	Cytoplasmic
7560822	Cytoplasmic
5955213	Cytoplasmic
6413965	Periplasmic
3563152	Cytoplasmic
10739348	Cytoplasmic
10051223	Cytoplasmic
10968731	Outer Membrane
11034273	Cytoplasmic
3268258	Cytoplasmic
122536	Outer Membrane
13885098	Cytoplasmic
15851181	Outer Membrane
3595961	Cytoplasmic
7331515	Extracellular
16113341	Periplasmic
5136062	Cytoplasmic
5430978	Cytoplasmic Membrane
9133774	Outer Membrane
2612943	Cell wall & surface
13426409	Periplasmic
11951857	Cytoplasmic
6446837	Cytoplasmic
16441078	Cytoplasmic
10772223	Outer Membrane
11296518	Outer Membrane
11853583	Outer Membrane
9985810	Periplasmic
5299997	Cytoplasmic
5496606	Cytoplasmic
16736032	Cytoplasmic
4775715	Outer Membrane
2580263	Outer Membrane
9494312	Cytoplasmic
7397173	Cytoplasmic
5726021	Outer Membrane
5726022	Outer Membrane
12935002	Periplasmic
11263835	Outer Membrane
11951965	Cytoplasmic
1924977	Cytoplasmic
9297780	Outer Membrane
9232259	Outer Membrane
9232260	Outer Membrane
810888	Cytoplasmic
7954313	Outer Membrane
10149771	Cytoplasmic
2514832	Periplasmic
15032210	Cytoplasmic
3104673	Outer Membrane
4317094	Cytoplasmic
9494441	Cytoplasmic
5562283	Extracellular
4939698	Outer Membrane
10837941	Cytoplasmic
14311352	Cytoplasmic
1564601	Cytoplasmic
13557694	Cytoplasmic
1171391	Cytoplasmic Membrane
12804032	Periplasmic
942026	Outer Membrane
909263	Cytoplasmic
417745	Outer Membrane
4186072	Outer Membrane
15130590	Cytoplasmic
6381535	Cytoplasmic
4087778	Outer Membrane
5693411	Outer Membrane
13524974	Cytoplasmic
417776	Extracellular
12378100	Cytoplasmic
9265144	Cytoplasmic Membrane
4612089	Outer Membrane
8544255	Outer Membrane
14475266	Cytoplasmic
14573575	Cytoplasmic
1728526	Cytoplasmic
8642587	Cytoplasmic
5726236	Cytoplasmic
15654944	Outer Membrane
3072048	Cytoplasmic
7397424	Cytoplasmic
3465269	Cytoplasmic
3301436	Outer Membrane
516166	Outer Membrane
7331914	Cytoplasmic Membrane
6217807	Outer Membrane
319571	Outer Membrane
4415573	Cytoplasmic
14573654	Cytoplasmic
11919449	Cytoplasmic
3137635	Outer Membrane
4939881	Outer Membrane
1990761	Cytoplasmic Membrane
4481154	Cytoplasmic Membrane
5693572	Cytoplasmic
647302	Outer Membrane
9068681	Cytoplasmic
3956875	Cytoplasmic
14770318	Outer Membrane
942224	Outer Membrane
10117270	Cytoplasmic
2187415	Cytoplasmic
10117276	Cytoplasmic
8872092	Outer Membrane
15655075	Outer Membrane
1728676	Extracellular
14475428	Extracellular
15655081	Outer Membrane
14639274	Outer Membrane
4513969	Outer Membrane
13033650	Outer Membrane
14278847	Outer Membrane
6414539	Outer Membrane
14246093	Outer Membrane
2678993	Outer Membrane
12837075	Cytoplasmic
3104982	Outer Membrane
5497048	Outer Membrane
13394149	Cytoplasmic Membrane
3367146	Outer Membrane
2875628	Outer Membrane
5726453	Outer Membrane
10117381	Extracellular
4776198	Outer Membrane
4317448	Outer Membrane
8872201	Outer Membrane
15360270	Extracellular
9101592	Outer Membrane
11002146	Outer Membrane
12149031	Outer Membrane
15655216	Cytoplasmic
3694899	Cytoplasmic
10608953	Outer Membrane
15950138	Cytoplasmic
12050750	Cytoplasmic
3793214	Extracellular
13328707	Outer Membrane
12083525	Outer Membrane
14213453	Extracellular
5857614	Cytoplasmic Membrane
1958223	Outer Membrane
14115163	Outer Membrane
7004509	Periplasmic
10314078	Cytoplasmic
15294819	Outer Membrane
14475622	Periplasmic
2482545	Cytoplasmic
3498355	Cytoplasmic
7463284	Cytoplasmic
483701	Cytoplasmic
9986420	Periplasmic
4612473	Cytoplasmic
15884671	Outer Membrane
15786370	Outer Membrane
9068931	Extracellular
13230469	Cytoplasmic
11297163	Periplasmic
11493772	Outer Membrane
14279052	Cytoplasmic
7594385	Cytoplasmic
3432849	Outer Membrane
10150302	Cytoplasmic Membrane
11624863	Cytoplasmic
10838435	Cytoplasmic
14541220	Cytoplasmic
1335724	Cytoplasmic
9232815	Cytoplasmic
1466806	Cytoplasmic
9560503	Cytoplasmic
9167287	Outer Membrane
5693879	Outer Membrane
15032777	Cytoplasmic Membrane
6709709	Cytoplasmic
4809166	Cytoplasmic
11231715	Cytoplasmic
12640739	Cytoplasmic
15131114	Cytoplasmic
2974186	Outer Membrane
3072495	Outer Membrane
3039741	Cytoplasmic Membrane
13754879	Cytoplasmic
13754880	Extracellular
10969603	Cytoplasmic
1499654	Cytoplasmic Membrane
16310791	Cytoplasmic
14443020	Outer Membrane
3006993	Cytoplasmic Membrane
5136915	Cytoplasmic
5726741	Periplasmic
2056728	Extracellular
14344729	Outer Membrane
10215966	Cytoplasmic
10314271	Outer Membrane
3236383	Outer Membrane
14180903	Outer Membrane
3760680	Cytoplasmic
12182067	Outer Membrane
15688249	Cytoplasmic
6152766	Outer Membrane
16638534	Cytoplasmic
11395654	Cytoplasmic
4186697	Outer Membrane
14410323	Outer Membrane
13787733	Outer Membrane
4186714	Cytoplasmic
8282716	Outer Membrane
14934622	Outer Membrane
2122340	Outer Membrane
615012	Cytoplasmic
16310886	Cytoplasmic
3498598	Cytoplasmic
1303148	Cytoplasmic Membrane
4186741	Cytoplasmic
11166331	Cytoplasmic
6546043	Cytoplasmic
12280448	Periplasmic
2941575	Cytoplasmic
1565325	Outer Membrane
189074	Cytoplasmic
9364118	Outer Membrane
2712218	Outer Membrane
2744988	Cytoplasmic
516780	Periplasmic
15950509	Cytoplasmic
8544940	Extracellular
11952824	Outer Membrane
10379962	Cytoplasmic
16540354	Cytoplasmic
4645573	Outer Membrane
11166412	Periplasmic
12018381	Cytoplasmic
4252372	Cytoplasmic
4317909	Outer Membrane
4678361	Outer Membrane
16835291	Periplasmic
9659100	Extracellular
3728094	Cytoplasmic
7430891	Outer Membrane
9298680	Cytoplasmic
1008386	Periplasmic
10183432	Cytoplasmic Membrane
8938262	Outer Membrane
1762072	Cytoplasmic
11428652	Outer Membrane
6873901	Extracellular
7791410	Outer Membrane
9364276	Cytoplasmic
16376629	Cytoplasmic
7594806	Outer Membrane
12968765	Periplasmic
15524673	Periplasmic
4186946	Outer Membrane
10249028	Outer Membrane
6841161	Cytoplasmic Membrane
4678474	Outer Membrane
6808397	Outer Membrane
2450256	Outer Membrane
11068241	Outer Membrane
5071696	Cytoplasmic
10806108	Outer Membrane
13722464	Outer Membrane
16442210	Periplasmic
2253670	Cytoplasmic
8020844	Extracellular
14213996	Cytoplasmic
10806143	Outer Membrane
3400576	Outer Membrane
10904452	Extracellular
15885198	Outer Membrane
2122642	Outer Membrane
12051356	Outer Membrane
13231008	Outer Membrane
6022049	Cytoplasmic
320420	Outer Membrane
6710185	Outer Membrane
2876336	Cytoplasmic
14836657	Cytoplasmic
2745268	Periplasmic
10052533	Outer Membrane
5530561	Outer Membrane
15164371	Periplasmic
13624275	Cytoplasmic Membrane
14181340	Cytoplasmic
156638	Cytoplasmic
4285408	Periplasmic
11625441	Cytoplasmic
6808547	Periplasmic
7169001	Outer Membrane
5596146	Cytoplasmic
14541810	Cytoplasmic Membrane
6874103	Outer Membrane
7398394	Outer Membrane
11166719	Periplasmic
1172480	Cytoplasmic
5923844	Cytoplasmic
1795078	Outer Membrane
4121607	Cytoplasmic
15066119	Cytoplasmic
943116	Cytoplasmic
13165580	Periplasmic
9495566	Cytoplasmic Membrane
11592718	Extracellular
2122781	Outer Membrane
16507935	Cytoplasmic
2909217	Outer Membrane
7660586	Outer Membrane
9954364	Outer Membrane
255039	Outer Membrane
15787078	Outer Membrane
2712648	Outer Membrane
3400780	Cytoplasmic
6579276	Cytoplasmic
13657175	Outer Membrane
14869598	Cytoplasmic Membrane
7562335	Cytoplasmic
7038048	Cytoplasmic Membrane
4973667	Cytoplasmic Membrane
2286691	Extracellular
14771302	Cytoplasmic
255083	Cytoplasmic
2286705	Periplasmic
7365746	Cytoplasmic Membrane
8545395	Cytoplasmic
550023	Outer Membrane
4777095	Cytoplasmic
10380427	Outer Membrane
9069711	Cytoplasmic Membrane
5137562	Extracellular
13198496	Periplasmic
386220	Outer Membrane
7496877	Cytoplasmic
4154541	Cytoplasmic
13690032	Outer Membrane
6284466	Cytoplasmic
8610996	Cytoplasmic Membrane
15590587	Cytoplasmic Membrane
9102526	Outer Membrane
7070913	Extracellular
8381634	Outer Membrane
5596363	Outer Membrane
11986129	Outer Membrane
4089042	Periplasmic
5924050	Cytoplasmic
4089051	Cytoplasmic
91356	Periplasmic
1533165	Outer Membrane
4842736	Outer Membrane
9168115	Outer Membrane
14935288	Outer Membrane
2090245	Periplasmic
15295751	Cytoplasmic
13526280	Cytoplasmic Membrane
13526281	Cytoplasmic
2581776	Extracellular
11396368	Outer Membrane
5858579	Cytoplasmic
5661975	Cytoplasmic
15492387	Cytoplasmic
7103788	Outer Membrane
14247212	Outer Membrane
4318512	Cytoplasmic
5858631	Cytoplasmic Membrane
16278857	Periplasmic
5989718	Cytoplasmic Membrane
12248407	Outer Membrane
1795420	Outer Membrane
1828199	Outer Membrane
12281200	Outer Membrane
12772725	Outer Membrane
14312827	Cytoplasmic
15263114	Cytoplasmic
4515213	Cytoplasmic
10020240	Outer Membrane
4547985	Outer Membrane
8775065	Outer Membrane
11691418	Cytoplasmic
3532193	Cytoplasmic
7792036	Periplasmic
14476709	Cytoplasmic Membrane
15394221	Outer Membrane
1238446	Outer Membrane
11560369	Outer Membrane
2975153	Outer Membrane
12740019	Outer Membrane
3728825	Outer Membrane
8185274	Cytoplasmic
10118587	Outer Membrane
10315196	Cytoplasmic
10610105	Cytoplasmic Membrane
5137852	Periplasmic
3139014	Outer Membrane
58826	Outer Membrane
15033806	Outer Membrane
1107407	Cytoplasmic
13493720	Cytoplasmic
12608989	Cytoplasmic
12510689	Outer Membrane
8676835	Cytoplasmic
157157	Outer Membrane
1172968	Cytoplasmic
8480232	Outer Membrane
2254326	Cytoplasmic
419320	Outer Membrane
10806779	Cytoplasmic
7202310	Cytoplasmic
8840711	Outer Membrane
15623688	Periplasmic
4777484	Cytoplasmic
779789	Cytoplasmic Membrane
3925519	Cytoplasmic
4613650	Cytoplasmic
11888147	Cytoplasmic
2024985	Periplasmic
10118685	Outer Membrane
8414761	Periplasmic
5989931	Cytoplasmic
14640683	Cytoplasmic
11494957	Extracellular
14444093	Outer Membrane
11593283	Cytoplasmic
779855	Cytoplasmic Membrane
14313042	Outer Membrane
3040862	Periplasmic
13756000	Outer Membrane
2188900	Cytoplasmic
4515431	Cytoplasmic Membrane
2844264	Outer Membrane
9463403	Outer Membrane
4908654	Extracellular
2680433	Outer Membrane
4679283	Cytoplasmic Membrane
1369716	Periplasmic
10970744	Cytoplasmic
4318846	Cytoplasmic
2352772	Outer Membrane
8578697	Outer Membrane
10086026	Cytoplasmic
7136922	Cytoplasmic
4941474	Cytoplasmic
10348199	Outer Membrane
10282667	Cytoplasmic Membrane
12215985	Outer Membrane
10151616	Outer Membrane
16508614	Cytoplasmic
11495115	Periplasmic
16737996	Cytoplasmic
5367504	Outer Membrane
16672472	Outer Membrane
13068000	Cytoplasmic
8808162	Cytoplasmic Membrane
8840935	Extracellular
6088437	Cytoplasmic Membrane
5760762	Outer Membrane
2549529	Periplasmic
13068058	Cytoplasmic
14640928	Outer Membrane
14542631	Outer Membrane
2942768	Cytoplasmic
16181042	Outer Membrane
14968627	Cytoplasmic
6678325	Cytoplasmic Membrane
11495232	Cytoplasmic
12183366	Outer Membrane
12904263	Cytoplasmic
10708807	Cytoplasmic
15689550	Cytoplasmic
7235407	Periplasmic
16639828	Periplasmic
15689566	Cytoplasmic Membrane
12511072	Cytoplasmic Membrane
6612835	Cytoplasmic
11396969	Extracellular
16410475	Cytoplasmic
4777847	Cytoplasmic
9496444	Cytoplasmic
6285183	Cytoplasmic Membrane
3401604	Cytoplasmic
3893133	Cell wall & surface
8611726	Outer Membrane
452494	Periplasmic
10184594	Cytoplasmic
878483	Outer Membrane
878485	Outer Membrane
681879	Outer Membrane
15165337	Cytoplasmic
13133722	Periplasmic
7825312	Cytoplasmic
485281	Cytoplasmic
3303343	Periplasmic
5302199	Outer Membrane
10151870	Cytoplasmic Membrane
550846	Cytoplasmic
1894349	Cytoplasmic
2680785	Periplasmic
13297620	Cytoplasmic
10512341	Cytoplasmic
5892053	Cytoplasmic Membrane
12838869	Periplasmic
10545135	Extracellular
7956470	Cytoplasmic
7989240	Cytoplasmic
7366648	Outer Membrane
12675066	Periplasmic
4089853	Cytoplasmic
3074050	Cytoplasmic
5335046	Cytoplasmic Membrane
4941831	Cytoplasmic
11462665	Periplasmic
1665036	Outer Membrane
14641174	Cytoplasmic
14641175	Cytoplasmic Membrane
714791	Cytoplasmic
9562163	Periplasmic
5072950	Cytoplasmic
9463862	Outer Membrane
7039035	Cytoplasmic
12478525	Outer Membrane
518206	Cytoplasmic
14510143	Cytoplasmic Membrane
11331647	Periplasmic
1861696	Cytoplasmic
8874061	Outer Membrane
11593810	Cytoplasmic Membrane
10938453	Extracellular
8939611	Periplasmic
15100000	Outer Membrane
2812003	Cytoplasmic
13101164	Outer Membrane
3139702	Outer Membrane
7170168	Periplasmic
11561083	Outer Membrane
2058368	Outer Membrane
11856001	Outer Membrane
15558786	Extracellular
14641288	Cytoplasmic Membrane
12904587	Outer Membrane
6809750	Extracellular
3926168	Outer Membrane
1796251	Cytoplasmic Membrane
4647069	Cytoplasmic
10086559	Cytoplasmic Membrane
16443553	Outer Membrane
4745378	Periplasmic
2615468	Cytoplasmic Membrane
7891117	Outer Membrane
4941998	Outer Membrane
3958958	Outer Membrane
10643630	Cytoplasmic Membrane
4942004	Cytoplasmic
4942005	Cytoplasmic
14215353	Outer Membrane
9726139	Outer Membrane
4942012	Outer Membrane
13363390	Cytoplasmic Membrane
13265087	Outer Membrane
13625540	Cytoplasmic Membrane
13822153	Cytoplasmic
2615501	Cytoplasmic
12052686	Outer Membrane
5630161	Periplasmic
12413139	Periplasmic
4253912	Outer Membrane
13068511	Outer Membrane
2582756	Outer Membrane
9824493	Cytoplasmic
9070834	Outer Membrane
5040373	Cytoplasmic
3598596	Cytoplasmic
10873096	Outer Membrane
4417804	Outer Membrane
5040413	Cytoplasmic
12970272	Outer Membrane
12970274	Outer Membrane
16738598	Outer Membrane
16541995	Cytoplasmic
11626796	Cytoplasmic Membrane
3893550	Cytoplasmic Membrane
14313775	Outer Membrane
7924017	Outer Membrane
10086708	Cytoplasmic Membrane
1763637	Outer Membrane
8907081	Outer Membrane
3238218	Cytoplasmic Membrane
7006540	Cytoplasmic Membrane
2976076	Cytoplasmic
3533134	Periplasmic
14674262	Outer Membrane
16083286	Outer Membrane
6777176	Cytoplasmic
485721	Cytoplasmic
8710494	Cytoplasmic Membrane
15722846	Cytoplasmic
14084452	Outer Membrane
26989	Outer Membrane
8841600	Cytoplasmic
2976135	Outer Membrane
6252937	Cytoplasmic
10283401	Cytoplasmic
11823497	Cytoplasmic
1796489	Cytoplasmic
3991945	Outer Membrane
1370510	Cytoplasmic
13003151	Cytoplasmic
3008911	Periplasmic
14936470	Cytoplasmic
15198622	Extracellular
7793055	Cytoplasmic
5761446	Outer Membrane
1862063	Periplasmic
14346674	Periplasmic
10119603	Cytoplasmic
13953463	Outer Membrane
1632697	Cytoplasmic
8972732	Outer Membrane
13789628	Cytoplasmic
10414529	Outer Membrane
16083397	Periplasmic
16705989	Cytoplasmic
2222535	Cytoplasmic
12937673	Periplasmic
16574938	Outer Membrane
13232602	Outer Membrane
14281179	Cytoplasmic
1665501	Outer Membrane
4712940	Cytoplasmic
15690222	Outer Membrane
2353653	Outer Membrane
16804343	Cytoplasmic
6449657	Cytoplasmic
4975099	Cytoplasmic
3500542	Outer Membrane
10250757	Cytoplasmic
1108493	Outer Membrane
1108494	Outer Membrane
16017935	Cytoplasmic
9202192	Outer Membrane
3631633	Cytoplasmic
5597715	Cytoplasmic
10840611	Cytoplasmic
6285859	Cytoplasmic
11528739	Periplasmic
15755848	Periplasmic
9071178	Outer Membrane
11266636	Outer Membrane
4713044	Outer Membrane
14445141	Cytoplasmic
15329876	Cytoplasmic
14150231	Cytoplasmic
10283612	Outer Membrane
10283613	Outer Membrane
10283614	Cytoplasmic
191089	Cytoplasmic Membrane
10119793	Outer Membrane
6351478	Periplasmic
10152566	Extracellular
7465600	Cytoplasmic
14215813	Periplasmic
5008006	Cytoplasmic
4680329	Cytoplasmic Membrane
1239691	Cytoplasmic
8940173	Outer Membrane
2910868	Cytoplasmic Membrane
7301782	Cytoplasmic Membrane
1174168	Outer Membrane
11758241	Periplasmic
6777506	Cytoplasmic Membrane
15657636	Outer Membrane
4418225	Outer Membrane
15100600	Cytoplasmic
8317626	Cytoplasmic
16542394	Periplasmic
16771774	Cytoplasmic
4614849	Cytoplasmic Membrane
5040836	Cytoplasmic
3074762	Cytoplasmic
10119900	Cytoplasmic
1469148	Cytoplasmic Membrane
13593313	Outer Membrane
13593314	Outer Membrane
5303012	Outer Membrane
13789926	Periplasmic
3140336	Outer Membrane
10021622	Outer Membrane
6744822	Extracellular
8350459	Cytoplasmic Membrane
8448766	Outer Membrane
748300	Cytoplasmic
12380942	Outer Membrane
13167380	Periplasmic
1731349	Cytoplasmic Membrane
16149270	Outer Membrane
5860121	Periplasmic
9595676	Outer Membrane
14904104	Cytoplasmic Membrane
6679341	Extracellular
12905267	Cytoplasmic
5270324	Cytoplasmic
8743734	Cytoplasmic Membrane
8743739	Outer Membrane
8514364	Cytoplasmic
16083778	Periplasmic
6875983	Cytoplasmic
10644304	Cytoplasmic
7793489	Outer Membrane
11365200	Periplasmic
3468135	Outer Membrane
13069161	Cytoplasmic
11299713	Cytoplasmic
7039877	Extracellular
16018312	Periplasmic
